date,原油,LPG,沥青,燃油,PP,PE,PTA,甲醇,PX,EG,EB,纯苯
2017-12-05,,,2766.0,3748.0,9137.0,9520.0,5488.0,3175.0,,,,
2017-12-06,,,2774.0,3748.0,9139.0,9510.0,5500.0,3206.0,,,,
2017-12-07,,,2614.0,3748.0,8822.0,9355.0,5398.0,3104.0,,,,
2017-12-08,,,2640.0,3748.0,9018.0,9465.0,5400.0,3132.0,,,,
2017-12-11,,,2638.0,3748.0,9086.0,9455.0,5394.0,2877.0,,,,
2017-12-12,,,2608.0,3748.0,9179.0,9570.0,5416.0,2958.0,,,,
2017-12-13,,,2624.0,3748.0,9077.0,9455.0,5406.0,2944.0,,,,
2017-12-14,,,2616.0,3748.0,9000.0,9415.0,5324.0,2905.0,,,,
2017-12-15,,,2622.0,3748.0,8935.0,9370.0,5332.0,2898.0,,,,
2017-12-18,,,2648.0,3748.0,9073.0,9460.0,5338.0,2946.0,,,,
2017-12-19,,,2636.0,3748.0,9240.0,9640.0,5364.0,2936.0,,,,
2017-12-20,,,2642.0,3748.0,9250.0,9670.0,5378.0,2966.0,,,,
2017-12-21,,,2588.0,3748.0,9236.0,9675.0,5368.0,2924.0,,,,
2017-12-22,,,2588.0,3748.0,9217.0,9620.0,5358.0,2920.0,,,,
2017-12-25,,,2596.0,3748.0,9144.0,9530.0,5366.0,2864.0,,,,
2017-12-26,,,2604.0,3748.0,9333.0,9795.0,5458.0,2899.0,,,,
2017-12-27,,,2630.0,3748.0,9250.0,9745.0,5472.0,2861.0,,,,
2017-12-28,,,2624.0,3748.0,9265.0,9760.0,5500.0,2839.0,,,,
2017-12-29,,,2622.0,3748.0,9285.0,9800.0,5520.0,2853.0,,,,
2018-01-02,,,2682.0,3748.0,9493.0,9955.0,5576.0,2923.0,,,,
2018-01-03,,,2662.0,3748.0,9490.0,9975.0,5552.0,2909.0,,,,
2018-01-04,,,2696.0,3748.0,9524.0,9990.0,5634.0,2933.0,,,,
2018-01-05,,,2698.0,3748.0,9508.0,9975.0,5630.0,2924.0,,,,
2018-01-08,,,2690.0,3748.0,9529.0,9960.0,5688.0,2992.0,,,,
2018-01-09,,,2712.0,3748.0,9499.0,9930.0,5692.0,2980.0,,,,
2018-01-10,,,2758.0,3748.0,9588.0,10020.0,5670.0,2977.0,,,,
2018-01-11,,,2750.0,3748.0,9632.0,10085.0,5678.0,2975.0,,,,
2018-01-12,,,2752.0,3748.0,9679.0,10150.0,5640.0,2952.0,,,,
2018-01-15,,,2808.0,3748.0,9664.0,10115.0,5676.0,2937.0,,,,
2018-01-16,,,2766.0,3748.0,9416.0,9875.0,5612.0,2827.0,,,,
2018-01-17,,,2766.0,3748.0,9380.0,9820.0,5592.0,2823.0,,,,
2018-01-18,,,2764.0,3748.0,9400.0,9825.0,5598.0,2820.0,,,,
2018-01-19,,,2746.0,3748.0,9468.0,9865.0,5614.0,2800.0,,,,
2018-01-22,,,2784.0,3748.0,9456.0,9890.0,5668.0,2813.0,,,,
2018-01-23,,,2770.0,3748.0,9537.0,9965.0,5674.0,2843.0,,,,
2018-01-24,,,2862.0,3748.0,9497.0,9890.0,5754.0,2816.0,,,,
2018-01-25,,,2916.0,3748.0,9543.0,9945.0,5762.0,2842.0,,,,
2018-01-26,,,2914.0,3748.0,9596.0,10010.0,5736.0,2827.0,,,,
2018-01-29,,,2928.0,3748.0,9564.0,9965.0,5740.0,2847.0,,,,
2018-01-30,,,2894.0,3748.0,9489.0,9840.0,5696.0,2813.0,,,,
2018-01-31,,,2898.0,3748.0,9512.0,9795.0,5726.0,2784.0,,,,
2018-02-01,,,2876.0,3748.0,9408.0,9720.0,5660.0,2772.0,,,,
2018-02-02,,,2890.0,3748.0,9375.0,9660.0,5668.0,2774.0,,,,
2018-02-05,,,2864.0,3748.0,9500.0,9715.0,5668.0,2803.0,,,,
2018-02-06,,,2808.0,3748.0,9416.0,9610.0,5652.0,2816.0,,,,
2018-02-07,,,2814.0,3748.0,9306.0,9585.0,5644.0,2799.0,,,,
2018-02-08,,,2766.0,3748.0,9239.0,9555.0,5630.0,2787.0,,,,
2018-02-09,,,2742.0,3748.0,9238.0,9510.0,5602.0,2768.0,,,,
2018-02-12,,,2706.0,3748.0,9203.0,9440.0,5596.0,2722.0,,,,
2018-02-13,,,2698.0,3748.0,9204.0,9420.0,5610.0,2717.0,,,,
2018-02-14,,,2684.0,3748.0,9326.0,9535.0,5630.0,2719.0,,,,
2018-02-22,,,2730.0,3748.0,9282.0,9520.0,5704.0,2729.0,,,,
2018-02-23,,,2778.0,3748.0,9304.0,9590.0,5754.0,2765.0,,,,
2018-02-26,,,2794.0,3748.0,9210.0,9565.0,5832.0,2701.0,,,,
2018-02-27,,,2780.0,3748.0,9174.0,9485.0,5852.0,2676.0,,,,
2018-02-28,,,2796.0,3748.0,9149.0,9485.0,5848.0,2678.0,,,,
2018-03-01,,,2780.0,3748.0,9272.0,9680.0,5820.0,2663.0,,,,
2018-03-02,,,2770.0,3748.0,9262.0,9625.0,5828.0,2677.0,,,,
2018-03-05,,,2718.0,3748.0,9172.0,9540.0,5786.0,2678.0,,,,
2018-03-06,,,2728.0,3748.0,9227.0,9535.0,5774.0,2668.0,,,,
2018-03-07,,,2710.0,3748.0,9150.0,9470.0,5698.0,2676.0,,,,
2018-03-08,,,2708.0,3748.0,8970.0,9305.0,5656.0,2642.0,,,,
2018-03-09,,,2696.0,3748.0,8982.0,9305.0,5582.0,2691.0,,,,
2018-03-12,,,2730.0,3748.0,8889.0,9160.0,5568.0,2713.0,,,,
2018-03-13,,,2664.0,3748.0,8882.0,9195.0,5596.0,2725.0,,,,
2018-03-14,,,2674.0,3748.0,8931.0,9350.0,5560.0,2758.0,,,,
2018-03-15,,,2686.0,3748.0,8890.0,9330.0,5582.0,2736.0,,,,
2018-03-16,,,2716.0,3748.0,8758.0,9260.0,5544.0,2707.0,,,,
2018-03-19,,,2760.0,3748.0,8757.0,9345.0,5560.0,2789.0,,,,
2018-03-20,,,2780.0,3748.0,8706.0,9315.0,5524.0,2787.0,,,,
2018-03-21,,,2786.0,3748.0,8697.0,9275.0,5526.0,2777.0,,,,
2018-03-22,,,2800.0,3748.0,8752.0,9270.0,5560.0,2818.0,,,,
2018-03-23,,,2784.0,3748.0,8525.0,9165.0,5494.0,2720.0,,,,
2018-03-26,3151.0,,2844.0,3748.0,8512.0,9060.0,5506.0,2698.0,,,,
2018-03-27,3108.0,,2842.0,3748.0,8609.0,9175.0,5464.0,2684.0,,,,
2018-03-28,3008.0,,2832.0,3748.0,8543.0,9140.0,5414.0,2686.0,,,,
2018-03-29,3003.0,,2852.0,3748.0,8688.0,9220.0,5388.0,2694.0,,,,
2018-03-30,3081.0,,2886.0,3748.0,8714.0,9225.0,5430.0,2719.0,,,,
2018-04-02,3054.0,,2844.0,3748.0,8843.0,9295.0,5446.0,2684.0,,,,
2018-04-03,2950.0,,2792.0,3748.0,8819.0,9265.0,5452.0,2658.0,,,,
2018-04-04,2943.0,,2784.0,3748.0,8885.0,9145.0,5398.0,2670.0,,,,
2018-04-09,2949.0,,2746.0,3748.0,9062.0,9260.0,5376.0,2742.0,,,,
2018-04-10,3031.0,,2814.0,3748.0,9098.0,9305.0,5432.0,2739.0,,,,
2018-04-11,3062.0,,2818.0,3748.0,9045.0,9300.0,5460.0,2729.0,,,,
2018-04-12,3142.0,,2842.0,3748.0,9038.0,9280.0,5474.0,2637.0,,,,
2018-04-13,3130.0,,2834.0,3748.0,9008.0,9270.0,5452.0,2658.0,,,,
2018-04-16,3111.0,,2790.0,3748.0,8942.0,9160.0,5456.0,2654.0,,,,
2018-04-17,3133.0,,2824.0,3748.0,8939.0,9175.0,5498.0,2675.0,,,,
2018-04-18,3150.0,,2846.0,3748.0,8955.0,9210.0,5534.0,2717.0,,,,
2018-04-19,3230.0,,2862.0,3748.0,9026.0,9290.0,5614.0,2710.0,,,,
2018-04-20,3203.0,,2832.0,3748.0,8805.0,9130.0,5576.0,2643.0,,,,
2018-04-23,3225.0,,2828.0,3748.0,8840.0,9195.0,5608.0,2682.0,,,,
2018-04-24,3279.0,,2830.0,3748.0,8855.0,9230.0,5616.0,2722.0,,,,
2018-04-25,3211.0,,2766.0,3748.0,8944.0,9275.0,5600.0,2681.0,,,,
2018-04-26,3235.0,,2784.0,3748.0,8930.0,9260.0,5576.0,2663.0,,,,
2018-04-27,3256.0,,2784.0,3748.0,8972.0,9275.0,5580.0,2681.0,,,,
2018-05-02,3251.0,,2852.0,3748.0,9185.0,9415.0,5630.0,2706.0,,,,
2018-05-03,3277.0,,2984.0,3748.0,9199.0,9485.0,5620.0,2702.0,,,,
2018-05-04,3276.0,,3004.0,3748.0,9283.0,9540.0,5612.0,2759.0,,,,
2018-05-07,3359.0,,3016.0,3748.0,9277.0,9575.0,5656.0,2763.0,,,,
2018-05-08,3365.0,,3012.0,3748.0,9253.0,9550.0,5670.0,2762.0,,,,
2018-05-09,3410.0,,3012.0,3748.0,9222.0,9530.0,5664.0,2773.0,,,,
2018-05-10,3492.0,,3030.0,3748.0,9276.0,9515.0,5736.0,2780.0,,,,
2018-05-11,3454.0,,3048.0,3846.0,9263.0,9520.0,5794.0,2792.0,,,,
2018-05-14,3413.0,,3036.0,3846.0,9188.0,9440.0,5794.0,2771.0,,,,
2018-05-15,3466.0,,3040.0,3846.0,9220.0,9440.0,5850.0,2807.0,,,,
2018-05-16,3468.0,,3046.0,3846.0,9274.0,9455.0,5848.0,2839.0,,,,
2018-05-17,3532.0,,3054.0,3846.0,9235.0,9375.0,5834.0,2841.0,,,,
2018-05-18,3566.0,,3232.0,3846.0,9233.0,9385.0,5824.0,2829.0,,,,
2018-05-21,3536.0,,3274.0,3846.0,9308.0,9395.0,5858.0,2816.0,,,,
2018-05-22,3556.0,,3270.0,3846.0,9308.0,9340.0,5792.0,2786.0,,,,
2018-05-23,3552.0,,3212.0,3846.0,9227.0,9305.0,5778.0,2779.0,,,,
2018-05-24,3555.0,,3206.0,3846.0,9196.0,9225.0,5776.0,2772.0,,,,
2018-05-25,3499.0,,3190.0,3846.0,9121.0,9225.0,5800.0,2726.0,,,,
2018-05-28,3392.0,,3120.0,3846.0,9066.0,9175.0,5688.0,2734.0,,,,
2018-05-29,3400.0,,3128.0,3846.0,9184.0,9240.0,5694.0,2742.0,,,,
2018-05-30,3400.0,,3116.0,3846.0,9179.0,9210.0,5684.0,2719.0,,,,
2018-05-31,3463.0,,3142.0,3846.0,9180.0,9165.0,5702.0,2758.0,,,,
2018-06-01,3480.0,,3160.0,3846.0,9290.0,9295.0,5744.0,2791.0,,,,
2018-06-04,3452.0,,3192.0,3846.0,9284.0,9290.0,5744.0,2769.0,,,,
2018-06-05,3417.0,,3174.0,3846.0,9292.0,9280.0,5700.0,2739.0,,,,
2018-06-06,3408.0,,3230.0,3846.0,9192.0,9225.0,5696.0,2747.0,,,,
2018-06-07,3414.0,,3266.0,3846.0,9290.0,9260.0,5700.0,2810.0,,,,
2018-06-08,3433.0,,3192.0,3846.0,9306.0,9290.0,5680.0,2802.0,,,,
2018-06-11,3427.0,,3194.0,3846.0,9423.0,9350.0,5686.0,2823.0,,,,
2018-06-12,3460.0,,3238.0,3846.0,9377.0,9340.0,5712.0,2847.0,,,,
2018-06-13,3405.0,,3148.0,3846.0,9335.0,9260.0,5668.0,2820.0,,,,
2018-06-14,3431.0,,3152.0,3846.0,9286.0,9215.0,5720.0,2813.0,,,,
2018-06-15,3425.0,,3164.0,3846.0,9288.0,9210.0,5704.0,2832.0,,,,
2018-06-19,3374.0,,3062.0,3846.0,9122.0,9045.0,5564.0,2774.0,,,,
2018-06-20,3403.0,,3086.0,3846.0,9130.0,9105.0,5570.0,2790.0,,,,
2018-06-21,3370.0,,3066.0,3846.0,9061.0,9025.0,5574.0,2743.0,,,,
2018-06-22,3364.0,,3032.0,3846.0,8980.0,8945.0,5600.0,2737.0,,,,
2018-06-25,3419.0,,3080.0,3846.0,9012.0,8980.0,5620.0,2744.0,,,,
2018-06-26,3456.0,,3080.0,3846.0,9058.0,9070.0,5638.0,2730.0,,,,
2018-06-27,3555.0,,3142.0,,9077.0,9140.0,5818.0,2753.0,,,,
2018-06-28,3599.0,,3166.0,,9098.0,9110.0,5800.0,2797.0,,,,
2018-06-29,3627.0,,3202.0,,9288.0,9265.0,5850.0,2839.0,,,,
2018-07-02,3677.0,,3184.0,,9242.0,9215.0,5840.0,2824.0,,,,
2018-07-03,3691.0,,3222.0,,9231.0,9250.0,5886.0,2836.0,,,,
2018-07-04,3641.0,,3212.0,,9259.0,9275.0,5876.0,2879.0,,,,
2018-07-05,3647.0,,3236.0,,9103.0,9160.0,5864.0,2887.0,,,,
2018-07-06,3633.0,,3248.0,,9095.0,9145.0,5878.0,2906.0,,,,
2018-07-09,3648.0,,3300.0,,9135.0,9185.0,5914.0,2891.0,,,,
2018-07-10,3701.0,,3320.0,,9229.0,9255.0,5934.0,2917.0,,,,
2018-07-11,3723.0,,3336.0,,9227.0,9235.0,5910.0,2902.0,,,,
2018-07-12,3611.0,,3268.0,,9315.0,9305.0,5902.0,2919.0,,,,
2018-07-13,3600.0,,3252.0,,9345.0,9335.0,5876.0,2879.0,,,,
2018-07-16,3606.0,,3250.0,2994.0,9331.0,9325.0,5906.0,2864.0,,,,
2018-07-17,3513.0,,3222.0,2869.0,9345.0,9330.0,5862.0,2862.0,,,,
2018-07-18,3529.0,,3220.0,2881.0,9333.0,9320.0,5874.0,2869.0,,,,
2018-07-19,3563.0,,3224.0,2929.0,9304.0,9280.0,5962.0,2894.0,,,,
2018-07-20,3617.0,,3262.0,2987.0,9380.0,9370.0,6012.0,2926.0,,,,
2018-07-23,3595.0,,3248.0,2987.0,9427.0,9390.0,6018.0,2926.0,,,,
2018-07-24,3626.0,,3290.0,3062.0,9506.0,9445.0,6148.0,2963.0,,,,
2018-07-25,3688.0,,3316.0,3116.0,9485.0,9445.0,6140.0,2924.0,,,,
2018-07-26,3693.0,,3286.0,3134.0,9472.0,9430.0,6162.0,2912.0,,,,
2018-07-27,3716.0,,3266.0,3134.0,9492.0,9420.0,6206.0,2924.0,,,,
2018-07-30,3738.0,,3320.0,3151.0,9601.0,9395.0,6356.0,2972.0,,,,
2018-07-31,3762.0,,3312.0,3140.0,9606.0,9370.0,6324.0,2954.0,,,,
2018-08-01,3689.0,,3244.0,3089.0,9610.0,9385.0,6422.0,2947.0,,,,
2018-08-02,3692.0,,3258.0,3098.0,9744.0,9475.0,6656.0,3018.0,,,,
2018-08-03,3764.0,,3324.0,3177.0,9900.0,9550.0,6886.0,3121.0,,,,
2018-08-06,3801.0,,3328.0,3170.0,10053.0,9630.0,7068.0,3225.0,,,,
2018-08-07,3938.0,,3420.0,3249.0,10138.0,9665.0,6568.0,3237.0,,,,
2018-08-08,3835.0,,3404.0,3192.0,10121.0,9710.0,6794.0,3193.0,,,,
2018-08-09,3762.0,,3370.0,3172.0,10119.0,9710.0,6714.0,3289.0,,,,
2018-08-10,3711.0,,3356.0,3141.0,10085.0,9690.0,6846.0,3245.0,,,,
2018-08-13,3733.0,,3410.0,3175.0,10098.0,9710.0,6966.0,3256.0,,,,
2018-08-14,3782.0,,3370.0,3170.0,10187.0,9780.0,7012.0,3361.0,,,,
2018-08-15,3739.0,,3362.0,3154.0,10176.0,9770.0,7052.0,3338.0,,,,
2018-08-16,3650.0,,3272.0,3025.0,10111.0,9755.0,7366.0,3327.0,,,,
2018-08-17,3641.0,,3264.0,3013.0,9952.0,9635.0,7300.0,3266.0,,,,
2018-08-20,3602.0,,3286.0,3032.0,10008.0,9670.0,7556.0,3368.0,,,,
2018-08-21,3639.0,,3266.0,3052.0,9923.0,9615.0,7574.0,3337.0,,,,
2018-08-22,3699.0,,3264.0,3089.0,9910.0,9670.0,7660.0,3387.0,,,,
2018-08-23,3724.0,,3266.0,3120.0,9768.0,9610.0,7602.0,3309.0,,,,
2018-08-24,3751.0,,3334.0,3159.0,9720.0,9560.0,7460.0,3301.0,,,,
2018-08-27,3744.0,,3360.0,3126.0,9772.0,9590.0,7568.0,3299.0,,,,
2018-08-28,3753.0,,3354.0,3136.0,9750.0,9555.0,7924.0,3298.0,,,,
2018-08-29,3727.0,,3366.0,3094.0,9776.0,9495.0,7888.0,3278.0,,,,
2018-08-30,3832.0,,3432.0,3188.0,9779.0,9515.0,7874.0,3299.0,,,,
2018-08-31,3841.0,,3478.0,3199.0,9737.0,9380.0,7858.0,3262.0,,,,
2018-09-03,3820.0,,3472.0,3158.0,9710.0,9305.0,7934.0,3212.0,,,,
2018-09-04,3840.0,,3456.0,3156.0,9756.0,9340.0,7774.0,3244.0,,,,
2018-09-05,3821.0,,3442.0,3107.0,9793.0,9320.0,7734.0,3281.0,,,,
2018-09-06,3812.0,,3518.0,3102.0,9755.0,9335.0,7756.0,3276.0,,,,
2018-09-07,3788.0,,3576.0,3095.0,9838.0,9340.0,7684.0,3356.0,,,,
2018-09-10,3845.0,,3784.0,3143.0,9956.0,9395.0,7764.0,3394.0,,,,
2018-09-11,3843.0,,3648.0,3121.0,9791.0,9295.0,7494.0,3338.0,,,,
2018-09-12,3928.0,,3666.0,3188.0,9767.0,9330.0,7524.0,3277.0,,,,
2018-09-13,3909.0,,3660.0,3167.0,9772.0,9355.0,7482.0,3239.0,,,,
2018-09-14,3854.0,,3660.0,3115.0,9817.0,9395.0,7334.0,3259.0,,,,
2018-09-17,3869.0,,3608.0,3127.0,9947.0,9410.0,7332.0,3264.0,,,,
2018-09-18,3836.0,,3594.0,3114.0,10050.0,9475.0,7214.0,3249.0,,,,
2018-09-19,3875.0,,3656.0,3173.0,10074.0,9530.0,7170.0,3337.0,,,,
2018-09-20,3928.0,,3686.0,3193.0,10088.0,9565.0,7186.0,3340.0,,,,
2018-09-21,3900.0,,3692.0,3171.0,10056.0,9510.0,7214.0,3340.0,,,,
2018-09-25,4025.0,,3712.0,3273.0,10034.0,9545.0,7130.0,3331.0,,,,
2018-09-26,4062.0,,3690.0,3327.0,9916.0,9445.0,7148.0,3250.0,,,,
2018-09-27,4088.0,,3724.0,3357.0,9970.0,9470.0,7186.0,3249.0,,,,
2018-09-28,4131.0,,3712.0,3371.0,9984.0,9500.0,7248.0,3228.0,,,,
2018-10-08,4196.0,,3770.0,3470.0,10386.0,9715.0,7304.0,3325.0,,,,
2018-10-09,4346.0,,3848.0,3648.0,10585.0,9825.0,7504.0,3422.0,,,,
2018-10-10,4378.0,,3806.0,3650.0,10594.0,9670.0,7560.0,3448.0,,,,
2018-10-11,4209.0,,3726.0,3482.0,10441.0,9535.0,7444.0,3389.0,,,,
2018-10-12,4202.0,,3764.0,3514.0,10427.0,9565.0,7420.0,3492.0,,,,
2018-10-15,4201.0,,3738.0,3500.0,10272.0,9520.0,7406.0,3466.0,,,,
2018-10-16,4105.0,,3678.0,3426.0,10149.0,9400.0,7288.0,3367.0,,,,
2018-10-17,4149.0,,3730.0,3503.0,10166.0,9385.0,7236.0,3387.0,,,,
2018-10-18,4066.0,,3650.0,3462.0,10218.0,9415.0,7024.0,3385.0,,,,
2018-10-19,4045.0,,3642.0,3467.0,10111.0,9420.0,6988.0,3350.0,,,,
2018-10-22,4100.0,,3660.0,3568.0,10029.0,9445.0,6944.0,3331.0,,,,
2018-10-23,4062.0,,3624.0,3523.0,10030.0,9430.0,6960.0,3327.0,,,,
2018-10-24,3930.0,,3542.0,3466.0,10001.0,9465.0,6928.0,3365.0,,,,
2018-10-25,3931.0,,3484.0,3432.0,9812.0,9335.0,6770.0,3256.0,,,,
2018-10-26,3946.0,,3470.0,3495.0,9915.0,9285.0,6772.0,3224.0,,,,
2018-10-29,3930.0,,3450.0,3469.0,9759.0,9165.0,6938.0,3072.0,,,,
2018-10-30,3968.0,,3444.0,3526.0,9760.0,9105.0,6958.0,3020.0,,,,
2018-10-31,3922.0,,3458.0,3469.0,9888.0,9055.0,6970.0,3018.0,,,,
2018-11-01,3831.0,,3388.0,3415.0,9742.0,8965.0,6872.0,2923.0,,,,
2018-11-02,3743.0,,3312.0,3406.0,9878.0,9115.0,6756.0,2950.0,,,,
2018-11-05,3735.0,,3340.0,3427.0,9857.0,9125.0,6780.0,2988.0,,,,
2018-11-06,3721.0,,3346.0,3458.0,9854.0,9085.0,6716.0,2895.0,,,,
2018-11-07,3655.0,,3390.0,3493.0,9813.0,9070.0,6570.0,2833.0,,,,
2018-11-08,3690.0,,3466.0,3480.0,9841.0,9075.0,6592.0,2860.0,,,,
2018-11-09,3631.0,,3442.0,3400.0,9602.0,8960.0,6490.0,2837.0,,,,
2018-11-12,3655.0,,3406.0,3392.0,9473.0,8860.0,6582.0,2796.0,,,,
2018-11-13,3551.0,,3362.0,3333.0,9482.0,8960.0,6546.0,2793.0,,,,
2018-11-14,3430.0,,3202.0,3171.0,9419.0,9030.0,6386.0,2715.0,,,,
2018-11-15,3400.0,,3258.0,3206.0,9438.0,9060.0,6442.0,2739.0,,,,
2018-11-16,3421.0,,3248.0,3215.0,9441.0,8655.0,6568.0,2773.0,,,,
2018-11-19,3463.0,,3176.0,3051.0,9345.0,8645.0,6574.0,2722.0,,,,
2018-11-20,3408.0,,3146.0,3034.0,9165.0,8540.0,6440.0,2677.0,,,,
2018-11-21,3280.0,,3056.0,2916.0,8864.0,8600.0,6252.0,2560.0,,,,
2018-11-22,3248.0,,2890.0,2913.0,8882.0,8460.0,6164.0,2554.0,,,,
2018-11-23,3174.0,,2780.0,2838.0,8486.0,8250.0,6014.0,2474.0,,,,
2018-11-26,3071.0,,2706.0,2774.0,8455.0,8170.0,5946.0,2394.0,,,,
2018-11-27,3065.0,,2702.0,2753.0,8457.0,8150.0,5862.0,2388.0,,,,
2018-11-28,3128.0,,2822.0,2816.0,8782.0,8295.0,6028.0,2452.0,,,,
2018-11-29,3002.0,,2808.0,2704.0,8668.0,8270.0,5994.0,2414.0,,,,
2018-11-30,3065.0,,2808.0,2709.0,8784.0,8340.0,5846.0,2337.0,,,,
2018-12-03,3164.0,,2912.0,2742.0,8982.0,8360.0,5900.0,2308.0,,,,
2018-12-04,3168.0,,2910.0,2786.0,9209.0,8425.0,5986.0,2477.0,,,,
2018-12-05,3116.0,,2870.0,2780.0,9282.0,8460.0,6148.0,2487.0,,,,
2018-12-06,3096.0,,2780.0,2750.0,8525.0,8445.0,6100.0,2455.0,,,,
2018-12-07,3018.0,,2780.0,2688.0,8608.0,8500.0,6292.0,2506.0,,,,
2018-12-10,3144.0,,2792.0,2760.0,8496.0,8480.0,6134.0,2470.0,,5674.0,,
2018-12-11,3070.0,,2708.0,2702.0,8287.0,8355.0,6054.0,2397.0,,5541.0,,
2018-12-12,3118.0,,2746.0,2726.0,8293.0,8375.0,6088.0,2433.0,,5544.0,,
2018-12-13,3095.0,,2758.0,2664.0,8427.0,8480.0,6088.0,2459.0,,5591.0,,
2018-12-14,3092.0,,2792.0,2664.0,8505.0,8515.0,6204.0,2493.0,,5606.0,,
2018-12-17,3062.0,,2794.0,2645.0,8580.0,8575.0,6236.0,2504.0,,5618.0,,
2018-12-18,3048.0,,2740.0,2580.0,8586.0,8630.0,6216.0,2471.0,,5627.0,,
2018-12-19,2928.0,,2694.0,2486.0,8635.0,8695.0,6174.0,2480.0,,5620.0,,
2018-12-20,2918.0,,2726.0,2478.0,8517.0,8620.0,6124.0,2487.0,,5576.0,,
2018-12-21,2856.0,,2750.0,2504.0,8444.0,8605.0,6018.0,2450.0,,5418.0,,
2018-12-24,2821.0,,2726.0,2502.0,8389.0,8495.0,5910.0,2415.0,,5332.0,,
2018-12-25,2607.0,,2580.0,2349.0,8313.0,8440.0,5750.0,2317.0,,5174.0,,
2018-12-26,2619.0,,2572.0,2335.0,8439.0,8485.0,5764.0,2346.0,,5152.0,,
2018-12-27,2810.0,,2640.0,2428.0,8540.0,8570.0,5762.0,2382.0,,5135.0,,
2018-12-28,2779.0,,2632.0,2402.0,8604.0,8600.0,5640.0,2388.0,,5134.0,,
2019-01-02,2719.0,,2578.0,2372.0,8471.0,8490.0,5588.0,2396.0,,5051.0,,
2019-01-03,2825.0,,2630.0,2408.0,8511.0,8480.0,5668.0,2439.0,,5127.0,,
2019-01-04,2917.0,,2736.0,2492.0,8707.0,8645.0,5834.0,2481.0,,5152.0,,
2019-01-07,2987.0,,2770.0,2526.0,8746.0,8655.0,5842.0,2475.0,,5133.0,,
2019-01-08,2972.0,,2754.0,2528.0,8618.0,8595.0,5884.0,2458.0,,5080.0,,
2019-01-09,3051.0,,2812.0,2564.0,8671.0,8565.0,5990.0,2484.0,,5122.0,,
2019-01-10,3090.0,,2828.0,2638.0,8621.0,8535.0,6002.0,2490.0,,5092.0,,
2019-01-11,3129.0,,2852.0,2646.0,8725.0,8610.0,6020.0,2503.0,,5117.0,,
2019-01-14,3040.0,,2804.0,2583.0,8585.0,8580.0,6030.0,2500.0,,5143.0,,
2019-01-15,3051.0,,2832.0,2620.0,8635.0,8575.0,6118.0,2509.0,,5221.0,,
2019-01-16,3100.0,,2880.0,2636.0,8776.0,8655.0,6096.0,2520.0,,5226.0,,
2019-01-17,3117.0,,2870.0,2623.0,8765.0,8680.0,6068.0,2481.0,,5159.0,,
2019-01-18,3167.0,,2978.0,2698.0,8866.0,8780.0,6232.0,2485.0,,5156.0,,
2019-01-21,3216.0,,3084.0,2740.0,8889.0,8790.0,6426.0,2562.0,,5273.0,,
2019-01-22,3185.0,,3036.0,2711.0,8772.0,8695.0,6420.0,2501.0,,5277.0,,
2019-01-23,3169.0,,3046.0,2726.0,8820.0,8725.0,6376.0,2492.0,,5254.0,,
2019-01-24,3120.0,,3062.0,2707.0,8765.0,8685.0,6380.0,2483.0,,5245.0,,
2019-01-25,3158.0,,3142.0,2710.0,8730.0,8700.0,6470.0,2501.0,,5234.0,,
2019-01-28,3093.0,,3104.0,2664.0,8739.0,8665.0,6354.0,2449.0,,5180.0,,
2019-01-29,3068.0,,3118.0,2649.0,8630.0,8610.0,6390.0,2438.0,,5157.0,,
2019-01-30,3116.0,,3138.0,2688.0,8825.0,8735.0,6436.0,2477.0,,5207.0,,
2019-01-31,3164.0,,3176.0,2763.0,8863.0,8785.0,6612.0,2521.0,,5279.0,,
2019-02-01,3102.0,,3272.0,2715.0,8895.0,8780.0,6636.0,2534.0,,5322.0,,
2019-02-11,3149.0,,3282.0,2820.0,8757.0,8585.0,6612.0,2532.0,,5223.0,,
2019-02-12,3133.0,,3296.0,2840.0,8740.0,8595.0,6670.0,2555.0,,5234.0,,
2019-02-13,3170.0,,3192.0,2891.0,8618.0,8490.0,6438.0,2533.0,,5162.0,,
2019-02-14,3238.0,,3228.0,2944.0,8673.0,8565.0,6430.0,2578.0,,5170.0,,
2019-02-15,3257.0,,3150.0,2919.0,8608.0,8505.0,6392.0,2480.0,,5131.0,,
2019-02-18,3380.0,,3212.0,2968.0,8643.0,8535.0,6486.0,2449.0,,5039.0,,
2019-02-19,3381.0,,3192.0,2941.0,8822.0,8695.0,6474.0,2475.0,,5064.0,,
2019-02-20,3345.0,,3202.0,2913.0,8832.0,8730.0,6450.0,2484.0,,5054.0,,
2019-02-21,3352.0,,3280.0,2948.0,8809.0,8690.0,6480.0,2518.0,,5123.0,,
2019-02-22,3348.0,,3292.0,2957.0,8784.0,8705.0,6460.0,2534.0,,5142.0,,
2019-02-25,3291.0,,3216.0,2866.0,8691.0,8635.0,6462.0,2518.0,,5135.0,,
2019-02-26,3175.0,,3210.0,2808.0,8787.0,8690.0,6406.0,2553.0,,5158.0,,
2019-02-27,3213.0,,3242.0,2854.0,8680.0,8615.0,6338.0,2522.0,,5153.0,,
2019-02-28,3223.0,,3258.0,2897.0,8657.0,8580.0,6334.0,2528.0,,5175.0,,
